filename,Bi,SBi,Si,$REPET,StepCounter,ambientTemp,meanTemp,meanSensors,meanOpinion,sdevOpinion,minOpinion,maxOpinion,meanReliability,mnOpinErr!,mnSensErr!,mnOpSensDiff!,mnOpAmbDiff!,providersCount,cntProviders,newProviders,delProviders,self_net,meanDistSelf,meanDistNet,liveCount,link_up,link_dw,sensor_up,sensor_dw,howManyLinks,Ambient_waves_numb,Scrambs_numb,HistTooLow,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,HistTooHig,mnSensAmbDiff!,ratioRTSI2WoC
RTSIsc1.48dRnd0000010669_Ne.4Si50_Cr.0Bi19.00-5SBi-07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,19.0,-7.0,50.0,50.5,319.5,0.26616028,-57.46916,-38.9642,-26.518133,343.2393,-80.09796,49.289394,0.29313114,30.453016,18.005844,11.958906,26.376453,38.299686,24.595078,13.704609,13.645422,18.256437,40.692745,27.958225,159.75,103.12472,56.625282,56.625282,103.12472,632.1,5.5246406,37.13,0.0,10.257937,32.746265,47.11645,57.213562,82.15772,185.14227,59.39,50.525658,44.58853,62.96161,0.0,39.23036,0.65121055
RTSIsc1.48dRnd0000014069_Ne.4Si50_Cr.0Bi19.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,19.0,10.0,50.0,50.5,319.5,0.10854024,80.69272,96.27562,86.07977,452.3375,-17.062458,113.76985,0.31466606,7.160094,15.0845785,9.724859,85.50394,40.426437,25.404703,15.021734,14.959391,21.097548,97.13685,86.2835,159.75,98.00711,61.74289,61.74289,98.00711,633.4,5.577469,37.17,0.0,17.38086,39.82058,51.91155,60.03169,83.85031,175.58727,56.156704,47.667095,43.369545,57.624405,0.0,96.167076,0.887306
RTSIsc1.48dRnd0000014012_Ne.4Si50_Cr.0Bi-38.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-38.0,10.0,50.0,50.5,319.5,0.29036793,79.82676,43.250862,29.513378,339.93948,-43.291813,84.6187,0.28188214,49.812546,36.077045,13.257719,28.793125,37.263157,24.167297,13.09586,13.0377655,18.008219,44.181873,29.973993,159.75,105.13064,54.619358,54.619358,105.13064,631.56,5.4697814,36.95,0.0,11.817016,32.794186,44.84981,53.102875,78.39635,187.83133,59.085327,50.627438,45.04261,68.01306,0.0,42.96049,0.6547694
RTSIsc1.48dRnd0000012158_Ne.4Si50_Cr.0Bi08.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,8.0,0.5,50.0,50.5,319.5,0.27456504,3.4621904,11.3085985,5.7992716,269.1516,-60.967007,64.92378,0.3556376,4.5944376,7.347453,6.019906,6.0751405,45.078297,28.39972,16.678577,16.608093,21.510828,18.737272,11.608915,159.75,91.083,68.667,68.667,91.083,631.74,5.5046096,37.12,0.0,5.257375,28.837875,56.167454,76.80286,104.14945,184.0116,60.97833,44.963436,33.17453,37.397095,0.0,12.327952,0.97388816
RTSIsc1.48dRnd0000012768_Ne.4Si50_Cr.0Bi18.00-5SBi03.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,18.0,3.5,50.0,50.5,319.5,0.41347104,28.147448,45.842014,33.921352,355.1988,-47.764805,85.15628,0.29787436,7.228281,17.195766,11.442047,33.075485,38.51036,24.658937,13.851422,13.791094,18.663454,46.628506,34.428852,159.75,102.131096,57.618908,57.618908,102.131096,632.62,5.4873595,36.89,0.0,10.011359,32.280453,47.527157,58.06775,84.40125,186.18167,60.542717,50.247486,43.616734,59.743423,0.0,45.428543,0.71567094
RTSIsc1.48dRnd0000010006_Ne.4Si50_Cr.0Bi-44.00-5SBi-10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-44.0,-10.0,50.0,50.5,319.5,0.30760854,-78.79529,-105.16552,-102.43277,411.62906,-109.81565,30.19763,0.49066514,23.500172,25.869968,2.6259844,102.2505,43.990795,23.1305,20.860296,20.800077,66.58739,106.50736,103.35392,159.75,42.587532,117.16247,117.16247,42.587532,632.82,5.5076094,37.02,0.0,162.24617,112.73351,78.50581,58.574345,59.245186,96.92302,21.432219,16.344358,13.480094,13.335281,0.0,105.47312,0.9690655
RTSIsc1.48dRnd0000013748_Ne.4Si50_Cr.0Bi-02.00-5SBi08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-2.0,8.5,50.0,50.5,319.5,0.42064437,69.75133,67.79307,54.446857,390.5518,-29.601278,101.86845,0.28301236,14.811391,1.7459062,12.860641,53.563858,37.154953,23.880047,13.274906,13.220047,17.584671,68.377556,54.47756,159.75,105.228325,54.52167,54.52167,105.228325,632.52,5.529625,36.94,0.0,11.179734,32.361126,44.757202,54.61275,80.55366,185.81815,59.874733,51.437576,45.3805,66.54458,0.0,67.37242,0.79155827
RTSIsc1.48dRnd0000011003_Ne.4Si50_Cr.0Bi-47.00-5SBi-05.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-47.0,-5.0,50.0,50.5,319.5,0.11884603,-40.02215,-84.511,-73.84494,441.81955,-107.03942,24.72516,0.3066206,33.59375,43.989876,10.186828,73.4833,39.986702,25.454016,14.532687,14.468515,18.95275,85.65158,74.53431,159.75,100.55579,59.194202,59.194202,100.55579,631.5,5.4947968,36.96,0.0,9.772765,33.624126,49.051907,59.580093,85.36736,182.40514,60.09592,50.929546,44.20592,56.46722,0.0,84.629845,0.86544794
RTSIsc1.48dRnd0000012226_Ne.4Si50_Cr.0Bi-24.00-5SBi01.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-24.0,1.0,50.0,50.5,319.5,0.25281742,9.044921,-14.489146,-7.7809954,279.53165,-64.20477,63.05425,0.34504554,16.38261,23.035578,6.857516,8.191578,43.9428,27.773579,16.169218,16.103266,20.70547,21.04804,13.197601,159.75,93.31156,66.43844,66.43844,93.31156,631.44,5.5052967,36.81,0.0,5.8655314,29.14297,54.79809,73.98648,101.17741,183.42041,61.264454,45.80617,35.064655,40.91383,0.0,15.531106,0.7270185
RTSIsc1.48dRnd0000013938_Ne.4Si50_Cr.0Bi-12.00-5SBi09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-12.0,9.5,50.0,50.5,319.5,0.36497998,77.08766,65.62745,52.06683,382.30328,-29.89043,100.61358,0.2796544,24.523329,10.9595,13.074843,51.23214,37.575783,24.41489,13.160891,13.103547,17.387907,66.266884,52.059513,159.75,105.85365,53.896343,53.896343,105.85365,632.34,5.447578,36.82,0.0,11.436734,32.320484,44.672657,53.126564,78.56426,186.79562,59.274624,51.260406,46.339798,68.54884,0.0,65.26247,0.7810423
RTSIsc1.48dRnd0000013500_Ne.4Si50_Cr.0Bi50.00-5SBi07.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,50.0,7.0,50.0,50.5,319.5,0.25089186,57.940918,101.05724,93.11445,472.98682,-21.821342,114.33496,0.35837442,34.964405,42.61628,7.526078,92.373764,43.215595,26.347813,16.86778,16.80325,27.246876,101.808754,93.3644,159.75,87.24056,72.50944,72.50944,87.24056,631.88,5.4520626,37.15,0.0,27.185188,54.989594,63.626907,67.537,85.909035,160.37085,50.507313,41.41764,36.28881,44.047672,0.0,100.80636,0.9143887
RTSIsc1.48dRnd0000012146_Ne.4Si50_Cr.0Bi-04.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-4.0,0.5,50.0,50.5,319.5,0.37224323,3.7181377,-0.23982815,0.027762689,258.85922,-61.26465,63.299873,0.36547416,5.7699375,3.4775157,4.9452186,4.346797,45.37425,28.347609,17.02664,16.9575,22.179672,16.947239,10.497794,159.75,89.11155,70.63845,70.63845,89.11155,632.04,5.5928283,37.1,0.0,4.96725,28.63178,57.092968,78.910965,106.62758,186.04298,61.02197,43.619827,31.412407,33.712265,0.0,9.3197775,1.3742546
RTSIsc1.48dRnd0000013311_Ne.4Si50_Cr.0Bi-39.00-5SBi06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-39.0,6.5,50.0,50.5,319.5,0.20417213,53.534668,15.147045,7.362055,272.2359,-57.38742,66.640594,0.33644706,45.673626,37.88853,8.003,7.683016,42.593124,26.908594,15.684531,15.620047,20.828844,21.464273,12.572974,159.75,94.58867,65.16133,65.16133,94.58867,631.46,5.5255623,37.01,0.0,6.988828,30.118376,53.87597,71.02111,97.28064,184.55074,60.257187,45.958515,35.842014,45.566624,0.0,16.062311,0.8708834
RTSIsc1.48dRnd0000013716_Ne.4Si50_Cr.0Bi-34.00-5SBi08.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-34.0,8.5,50.0,50.5,319.5,0.32368395,68.62443,35.46352,22.871946,327.84106,-48.53895,78.43787,0.29325622,45.25239,32.66103,12.107906,22.122265,39.062485,25.370125,13.692359,13.632343,18.243921,36.646076,23.903467,159.75,103.11559,56.634407,56.634407,103.11559,632.08,5.479781,36.91,0.0,10.977547,32.833374,47.169876,57.149033,82.25644,183.40005,59.606205,50.604908,44.743797,63.338764,0.0,35.13984,0.606613
RTSIsc1.48dRnd0000012490_Ne.4Si50_Cr.0Bi40.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,40.0,2.0,50.0,50.5,319.5,0.341563,18.061546,57.385742,45.49988,393.55182,-43.205696,93.75214,0.3000395,27.11361,38.8253,11.402266,44.69836,39.446453,25.2875,14.158953,14.099859,18.506922,58.186222,45.971462,159.75,101.896034,57.85397,57.85397,101.896034,632.8,5.4852033,37.39,0.0,9.88689,32.68864,47.935017,58.908264,85.81553,183.13667,60.43289,50.76058,44.298374,58.93714,0.0,57.04418,0.77279717
RTSIsc1.48dRnd0000013852_Ne.4Si50_Cr.0Bi02.00-5SBi09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,2.0,9.0,50.0,50.5,319.5,0.36515194,72.80422,74.64144,61.941566,399.9357,-26.459097,106.17434,0.28588238,10.413453,1.703375,12.214656,61.102047,37.99847,24.629032,13.369437,13.310375,17.927343,75.27149,62.007877,159.75,104.52333,55.226673,55.226673,104.52333,631.92,5.53,36.73,0.0,11.467969,32.854702,45.64586,54.32975,79.09995,185.54315,59.283485,51.504593,45.974125,66.21641,0.0,74.27629,0.82132876
RTSIsc1.48dRnd0000011540_Ne.4Si50_Cr.0Bi-10.00-5SBi-02.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,-2.5,50.0,50.5,319.5,0.46142417,-20.820953,-30.67363,-19.906612,325.46683,-73.08192,56.25861,0.31049028,4.1186094,9.352718,10.28614,20.00842,40.270813,25.754827,14.515985,14.455844,18.999266,33.198544,22.513052,159.75,99.91072,59.839283,59.839283,99.91072,632.04,5.57725,37.21,0.0,7.935297,31.33864,50.018734,62.66486,88.93572,184.02156,60.963173,49.837765,41.86806,54.45619,0.0,31.13506,0.6112376
RTSIsc1.48dRnd0000010116_Ne.4Si50_Cr.0Bi-34.00-5SBi-09.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-34.0,-9.5,50.0,50.5,319.5,0.3997014,-76.33408,-100.86472,-94.97172,437.9739,-109.780624,21.231377,0.40220958,18.654688,24.029562,5.5553126,94.885956,44.930298,26.486126,18.444172,18.37575,36.413578,102.26845,95.683075,159.75,74.717155,85.032845,85.032845,74.717155,632.32,5.4823437,36.88,0.0,53.279266,69.5177,71.685394,69.48242,82.682594,147.20192,42.675327,34.178734,29.505016,32.111626,0.0,101.26443,0.93604183
RTSIsc1.48dRnd0000013851_Ne.4Si50_Cr.0Bi01.00-5SBi09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,1.0,9.0,50.0,50.5,319.5,0.24451666,74.36732,75.345184,62.652256,407.27734,-25.574976,106.293625,0.28596967,11.250328,1.2108281,12.208953,61.93656,37.777626,24.386719,13.390906,13.334297,18.18839,76.118805,62.882355,159.75,104.35692,55.393078,55.393078,104.35692,632.98,5.4478436,37.04,0.0,11.995719,33.659374,45.572735,54.423267,79.698204,185.40082,59.21386,50.86475,45.626484,66.524796,0.0,75.10066,0.8225278
RTSIsc1.48dRnd0000013128_Ne.4Si50_Cr.0Bi-22.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-22.0,5.5,50.0,50.5,319.5,0.25610578,45.418247,23.665777,13.0183935,305.93457,-56.341633,70.31157,0.3131533,31.903921,21.254906,10.203953,12.554484,40.62061,25.890219,14.730391,14.667829,19.095968,26.636385,16.1294,159.75,99.39802,60.351986,60.351986,99.39802,632.34,5.5499063,37.33,0.0,7.6105,30.160828,49.51406,64.14839,90.62814,186.00587,60.665455,48.945312,40.58042,54.081017,0.0,23.41641,0.54848796
RTSIsc1.48dRnd0000012077_Ne.4Si50_Cr.0Bi27.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,27.0,0.0,50.0,50.5,319.5,0.5513628,0.20895332,26.643097,16.427328,315.531,-58.455353,70.84285,0.314597,15.881937,25.9325,9.755203,15.562422,40.495705,25.883673,14.612031,14.551812,19.287407,28.83767,18.806484,159.75,99.086655,60.663345,60.663345,99.086655,631.36,5.517578,37.05,0.0,7.696469,31.030079,50.649624,64.41775,89.88303,184.0534,60.67836,49.096798,41.03661,52.817875,0.0,26.10191,0.57753325
RTSIsc1.48dRnd0000012649_Ne.4Si50_Cr.0Bi-01.00-5SBi03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-1.0,3.0,50.0,50.5,319.5,0.3325391,24.60952,23.644037,14.128973,297.43695,-56.926304,69.8562,0.3242885,10.075328,1.0642656,9.153296,13.614109,41.81347,26.705156,15.108313,15.047156,19.776657,26.729595,17.129744,159.75,97.23059,62.519405,62.519405,97.23059,631.68,5.4048595,37.0,0.0,7.4350467,31.036375,52.065876,67.19914,92.314095,183.99042,60.992218,48.00114,38.91975,49.725937,0.0,23.491638,0.5877951
RTSIsc1.48dRnd0000010932_Ne.4Si50_Cr.0Bi-18.00-5SBi-05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-18.0,-5.5,50.0,50.5,319.5,0.41700545,-45.805866,-63.354706,-51.254646,399.2862,-96.687454,37.673893,0.29467258,7.2345,17.048798,11.613609,51.23536,38.772877,24.88111,13.891766,13.834016,18.449766,64.86198,52.309097,159.75,102.81031,56.939686,56.939686,102.81031,630.84,5.4197345,37.11,0.0,10.6605,32.501797,47.11522,57.14597,81.72025,184.41615,59.902843,51.089985,44.930767,61.356514,0.0,63.77171,0.7966302
RTSIsc1.48dRnd0000012388_Ne.4Si50_Cr.0Bi38.00-5SBi01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,38.0,1.5,50.0,50.5,319.5,0.3350275,11.629166,49.120007,37.324768,365.18015,-46.209023,87.1986,0.29705703,25.346874,36.990047,11.326718,36.54847,38.808327,24.851906,13.956422,13.896531,18.041876,49.89866,37.754547,159.75,102.670425,57.07958,57.07958,102.670425,631.26,5.4699373,36.93,0.0,8.571235,30.669657,46.941845,59.102173,85.496765,185.50499,61.189453,50.599342,44.098,59.086548,0.0,48.78498,0.73968786
RTSIsc1.48dRnd0000011781_Ne.4Si50_Cr.0Bi31.00-5SBi-01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,31.0,-1.5,50.0,50.5,319.5,0.31418702,-11.782054,18.773684,10.661997,300.7117,-61.026367,67.61796,0.33477497,21.99214,30.056093,7.9591875,10.394156,42.534454,26.970844,15.563609,15.498859,20.148375,23.553324,14.926336,159.75,95.297356,64.452644,64.452644,95.297356,631.7,5.5124063,37.24,0.0,6.191641,29.757437,53.213406,70.65953,97.52074,183.94447,61.166,47.211063,37.267094,44.768623,0.0,18.806992,0.93032956
RTSIsc1.48dRnd0000010718_Ne.4Si50_Cr.0Bi-32.00-5SBi-06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-32.0,-6.5,50.0,50.5,319.5,0.7242969,-51.793255,-82.04884,-71.01394,431.70444,-106.48065,26.246153,0.30003223,19.241156,29.755922,10.548875,71.265205,39.515156,25.20636,14.308797,14.246735,18.59514,83.8105,72.264496,159.75,101.851456,57.89855,57.89855,101.851456,632.14,5.5552344,36.95,0.0,10.906235,33.18006,47.492283,57.57911,84.05005,183.63828,60.435078,50.459343,45.10497,59.294594,0.0,82.77315,0.8583132
RTSIsc1.48dRnd0000014095_Ne.4Si50_Cr.0Bi45.00-5SBi10.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,45.0,10.0,50.0,50.5,319.5,0.034466296,78.87516,108.84623,104.86787,461.8722,-26.394714,114.7916,0.4648902,25.866423,29.47228,3.743172,104.33958,45.60283,25.070156,20.532671,20.46553,55.011765,109.752045,105.42453,159.75,53.47267,106.27733,106.27733,53.47267,632.56,5.457422,36.72,0.0,114.20992,107.015686,83.169716,66.16223,68.53265,106.19033,27.998829,21.953844,18.283173,19.04361,0.0,108.81176,0.9583184
RTSIsc1.48dRnd0000012402_Ne.4Si50_Cr.0Bi-48.00-5SBi02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-48.0,2.0,50.0,50.5,319.5,0.36385643,18.110783,-29.071348,-17.539015,350.56326,-71.862976,60.823368,0.3030198,35.210342,46.68222,11.180062,17.656813,39.343422,25.053062,14.2903595,14.230578,18.155296,31.990551,20.748173,159.75,101.61255,58.137455,58.137455,101.61255,632.66,5.510297,36.88,0.0,7.708484,30.29439,48.35275,61.752922,89.355064,184.45915,61.047314,50.3305,42.34483,57.014595,0.0,29.568077,0.6035425
RTSIsc1.48dRnd0000012140_Ne.4Si50_Cr.0Bi-10.00-5SBi00.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-10.0,0.5,50.0,50.5,319.5,0.2332306,4.6702952,-5.1629295,-2.524168,266.87408,-62.426537,64.48937,0.36289042,7.6111717,9.333485,5.075844,4.799922,45.47397,28.485624,16.988344,16.914875,21.879515,17.464195,10.8513565,159.75,89.676674,70.073326,70.073326,89.676674,631.94,5.5047812,37.16,0.0,4.9769373,28.172266,55.960014,78.34983,106.18458,185.24432,61.921516,44.47967,32.38572,34.26514,0.0,9.929079,1.0512855
RTSIsc1.48dRnd0000012675_Ne.4Si50_Cr.0Bi25.00-5SBi03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,3.0,50.0,50.5,319.5,0.26494756,23.79262,48.300407,36.612537,367.18088,-46.301308,86.980194,0.29926214,12.889578,24.007313,11.199437,35.903797,39.542408,25.395407,14.147,14.089281,18.261671,49.165726,37.212265,159.75,102.207825,57.54217,57.54217,102.207825,631.7,5.419594,37.05,0.0,9.402703,31.54811,47.31689,58.411297,85.22073,184.38321,61.50075,51.074173,44.269547,58.572594,0.0,48.03546,0.7362442
RTSIsc1.48dRnd0000012800_Ne.4Si50_Cr.0Bi-50.00-5SBi04.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-50.0,4.0,50.0,50.5,319.5,0.084070235,33.450497,-15.740566,-8.943018,301.69858,-64.83359,64.823006,0.3442446,41.89828,48.692345,6.9126406,9.1341715,43.82311,27.774734,16.048374,15.980875,21.070297,22.066034,14.2900305,159.75,93.19911,66.55089,66.55089,93.19911,632.16,5.4624376,36.85,0.0,6.484,29.917204,54.111954,72.173676,99.38119,184.15009,61.83306,46.69575,36.035545,41.37755,0.0,16.450071,0.9762656
RTSIsc1.48dRnd0000010292_Ne.4Si50_Cr.0Bi42.00-5SBi-09.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,42.0,-9.0,50.0,50.5,319.5,0.48440942,-72.38694,-31.59963,-19.207561,329.4008,-75.213196,53.221844,0.29617321,52.678375,40.284718,11.905469,19.312687,39.10061,25.276266,13.824344,13.766094,18.545954,33.95752,21.51531,159.75,102.49833,57.25167,57.25167,102.49833,631.42,5.527453,37.08,0.0,10.768391,32.574234,47.51555,57.471127,83.50659,184.35367,59.52389,50.329483,43.63936,61.7377,0.0,32.08404,0.5757472
RTSIsc1.48dRnd0000013160_Ne.4Si50_Cr.0Bi10.00-5SBi05.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,10.0,5.5,50.0,50.5,319.5,0.2554133,44.215946,54.108707,41.362915,370.00906,-39.03877,91.82476,0.28951252,4.9990935,9.392625,12.260485,40.69517,38.14533,24.481234,13.664094,13.607359,17.977297,54.90238,41.764603,159.75,103.92775,55.82225,55.82225,103.92775,632.56,5.529797,36.9,0.0,10.320094,32.21328,45.95733,55.451717,81.71886,186.48631,59.913174,51.67414,45.290485,63.53461,0.0,53.853294,0.74737906
RTSIsc1.48dRnd0000011444_Ne.4Si50_Cr.0Bi-06.00-5SBi-03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-6.0,-3.0,50.0,50.5,319.5,0.562235,-23.970383,-29.727865,-18.928617,324.55035,-72.46892,57.639297,0.31067207,5.433625,5.257,10.33511,19.14514,40.385326,25.848906,14.536422,14.474063,19.194265,32.50923,21.716413,159.75,99.73141,60.018593,60.018593,99.73141,632.5,5.615125,36.76,0.0,9.114688,32.070282,50.238514,62.087406,88.37333,183.86064,60.356953,49.69689,41.74719,54.95411,0.0,30.29095,0.6165967
RTSIsc1.48dRnd0000011746_Ne.4Si50_Cr.0Bi-04.00-5SBi-01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-4.0,-1.5,50.0,50.5,319.5,0.357829,-11.003295,-14.97774,-7.599859,282.0076,-64.355736,61.757183,0.34110132,4.9854846,3.4915156,7.4390936,8.185109,43.45853,27.464422,15.994109,15.927125,20.52189,21.294127,13.1198225,159.75,94.02789,65.72211,65.72211,94.02789,632.02,5.4397187,36.66,0.0,6.0037656,28.950735,53.89475,73.350296,100.74873,182.50746,61.80625,46.339672,35.57289,42.845436,0.0,16.030155,0.79486334
RTSIsc1.48dRnd0000012632_Ne.4Si50_Cr.0Bi-18.00-5SBi03.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-18.0,3.0,50.0,50.5,319.5,0.2708407,23.240427,5.363125,2.44969,259.84167,-61.482616,64.22797,0.36165103,20.300312,17.376968,5.532891,4.5900154,45.09914,28.19942,16.89972,16.830626,21.964329,17.530508,10.663419,159.75,89.84625,69.90375,69.90375,89.84625,631.64,5.4575624,37.01,0.0,5.0836563,28.710375,56.700687,79.12445,105.61717,184.04549,60.953094,43.89911,31.888453,35.617516,0.0,10.266908,1.357958
RTSIsc1.48dRnd0000011688_Ne.4Si50_Cr.0Bi38.00-5SBi-02.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,38.0,-2.0,50.0,50.5,319.5,0.5133744,-16.147472,21.248491,12.738315,305.0622,-60.53664,68.59262,0.33381397,28.421827,36.89547,8.243766,12.041,42.894814,27.272484,15.622328,15.558219,20.371765,24.84533,16.176691,159.75,95.297264,64.452736,64.452736,95.297264,631.78,5.3325624,36.92,0.0,7.104,30.837328,53.465923,69.390656,95.867966,182.86041,60.68419,47.614124,38.167217,45.78819,0.0,20.904232,0.7874233
RTSIsc1.48dRnd0000013627_Ne.4Si50_Cr.0Bi-23.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-23.0,8.0,50.0,50.5,319.5,0.5103435,65.94585,43.413643,30.571636,335.43387,-44.31974,83.92819,0.28718442,34.87517,22.032532,12.363609,29.63439,37.74897,24.325907,13.423062,13.364437,18.002657,44.085335,30.794292,159.75,104.27906,55.470936,55.470936,104.27906,631.92,5.4900155,36.92,0.0,10.595938,31.926281,45.786705,56.217564,81.595406,185.28955,59.704765,50.927345,44.925766,64.95069,0.0,42.903297,0.67987585
RTSIsc1.48dRnd0000011775_Ne.4Si50_Cr.0Bi25.00-5SBi-01.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,25.0,-1.5,50.0,50.5,319.5,0.36553332,-11.502276,13.091466,6.859144,278.54288,-61.32363,65.477066,0.3487574,17.915625,24.093313,6.479578,6.9000626,44.46839,28.143782,16.32461,16.25614,20.829079,19.776417,12.308811,159.75,92.60659,67.14341,67.14341,92.60659,632.76,5.4974065,36.83,0.0,5.622906,28.865171,54.934563,74.42563,103.06572,183.5604,61.80181,46.043266,34.858986,39.581562,0.0,13.56972,1.2235067
RTSIsc1.48dRnd0000010727_Ne.4Si50_Cr.0Bi-23.00-5SBi-06.50-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,-23.0,-6.5,50.0,50.5,319.5,0.28723308,-51.16847,-73.255264,-61.40052,418.44788,-102.76784,31.820631,0.29454833,11.107672,21.587734,11.364797,61.232533,38.289017,24.445484,13.843532,13.783937,18.803905,74.62061,62.31012,159.75,102.59625,57.15375,57.15375,102.59625,631.52,5.560109,36.86,0.0,11.671828,33.490078,46.483173,56.270187,81.82841,184.54028,59.417656,50.625217,44.85064,62.342533,0.0,73.542496,0.8293113
RTSIsc1.48dRnd0000012076_Ne.4Si50_Cr.0Bi26.00-5SBi00.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,26.0,0.0,50.0,50.5,319.5,0.16113678,0.85692054,26.418123,15.994575,316.05652,-57.919456,70.762215,0.31549865,14.920297,25.06136,9.95575,15.519015,40.503033,25.812984,14.690047,14.6289215,19.094078,28.767265,18.688225,159.75,99.06392,60.686077,60.686077,99.06392,632.02,5.51,36.83,0.0,7.0558596,30.203094,50.399517,64.76634,92.10362,183.97923,61.43261,49.41939,40.750797,51.90953,0.0,26.261526,0.5599037
RTSIsc1.48dRnd0000013651_Ne.4Si50_Cr.0Bi01.00-5SBi08.00-5nA160Am0.0Sm0.25mT0.001No0Al0.1Be0eT0eA160eS0eFS0eFa0.out,1.0,8.0,50.0,50.5,319.5,0.3800034,65.563156,66.511696,53.470665,390.93164,-31.754862,101.127014,0.28544605,11.618422,1.2274687,12.551454,52.62058,37.975704,24.637829,13.337875,13.277187,17.848454,67.15327,53.549953,159.75,104.60075,55.14925,55.14925,104.60075,632.78,5.3826876,37.09,0.0,11.644406,33.126892,45.901047,54.180813,80.41609,184.47934,59.819202,51.443,45.40833,66.36088,0.0,66.1317,0.79175824
